theme_tag,large_sector,primary_sub_archetype,canonical_archetype,posture,must_have_evidence,red_flag_evidence,green_policy,theme_is_score_input,production_scoring_changed,source_round
디지털자산,FINANCIAL_CAPITAL_DIGITAL,DIGITAL_ASSET_TOKENIZATION,THEME_VALUATION_OVERHEAT,REDTEAM_FIRST,regulation_approval|transaction_volume|fee_model|regulated_revenue,coin_theme_only|nft_theme|law_expectation_only|security_issue,"Digital finance stays non-Green until regulation, volume, and monetization are real.",false,false,round15
블록체인,FINANCIAL_CAPITAL_DIGITAL,DIGITAL_ASSET_TOKENIZATION,THEME_VALUATION_OVERHEAT,REDTEAM_FIRST,regulation_approval|transaction_volume|fee_model|regulated_revenue,coin_theme_only|nft_theme|law_expectation_only|security_issue,"Digital finance stays non-Green until regulation, volume, and monetization are real.",false,false,round15
결제서비스,FINANCIAL_CAPITAL_DIGITAL,DIGITAL_ASSET_TOKENIZATION,THEME_VALUATION_OVERHEAT,REDTEAM_FIRST,regulation_approval|transaction_volume|fee_model|regulated_revenue,coin_theme_only|nft_theme|law_expectation_only|security_issue,"Digital finance stays non-Green until regulation, volume, and monetization are real.",false,false,round15
토스 관련주,FINANCIAL_CAPITAL_DIGITAL,DIGITAL_ASSET_TOKENIZATION,THEME_VALUATION_OVERHEAT,REDTEAM_FIRST,regulation_approval|transaction_volume|fee_model|regulated_revenue,coin_theme_only|nft_theme|law_expectation_only|security_issue,"Digital finance stays non-Green until regulation, volume, and monetization are real.",false,false,round15
지역화폐,FINANCIAL_CAPITAL_DIGITAL,DIGITAL_ASSET_TOKENIZATION,THEME_VALUATION_OVERHEAT,REDTEAM_FIRST,regulation_approval|transaction_volume|fee_model|regulated_revenue,coin_theme_only|nft_theme|law_expectation_only|security_issue,"Digital finance stays non-Green until regulation, volume, and monetization are real.",false,false,round15
NFT,FINANCIAL_CAPITAL_DIGITAL,DIGITAL_ASSET_TOKENIZATION,THEME_VALUATION_OVERHEAT,REDTEAM_FIRST,regulation_approval|transaction_volume|fee_model|regulated_revenue,coin_theme_only|nft_theme|law_expectation_only|security_issue,"Digital finance stays non-Green until regulation, volume, and monetization are real.",false,false,round15
수소차 연료전지,BATTERY_EV_GREEN,HYDROGEN_RENEWABLE_POLICY,UTILITIES_REGULATED_TARIFF,WATCH_YELLOW_FIRST,actual_contract|utilization|policy_support|margin_visibility,policy_only|no_customer|subsidy_dependency|project_delay,"Policy news is Stage 1; Stage 2-plus needs orders, utilization, and OP/EPS conversion.",false,false,round15
수소차 인프라,BATTERY_EV_GREEN,HYDROGEN_RENEWABLE_POLICY,UTILITIES_REGULATED_TARIFF,WATCH_YELLOW_FIRST,actual_contract|utilization|policy_support|margin_visibility,policy_only|no_customer|subsidy_dependency|project_delay,"Policy news is Stage 1; Stage 2-plus needs orders, utilization, and OP/EPS conversion.",false,false,round15
태양광,BATTERY_EV_GREEN,HYDROGEN_RENEWABLE_POLICY,UTILITIES_REGULATED_TARIFF,WATCH_YELLOW_FIRST,actual_contract|utilization|policy_support|margin_visibility,policy_only|no_customer|subsidy_dependency|project_delay,"Policy news is Stage 1; Stage 2-plus needs orders, utilization, and OP/EPS conversion.",false,false,round15
풍력,BATTERY_EV_GREEN,HYDROGEN_RENEWABLE_POLICY,UTILITIES_REGULATED_TARIFF,WATCH_YELLOW_FIRST,actual_contract|utilization|policy_support|margin_visibility,policy_only|no_customer|subsidy_dependency|project_delay,"Policy news is Stage 1; Stage 2-plus needs orders, utilization, and OP/EPS conversion.",false,false,round15
탄소배출권,BATTERY_EV_GREEN,HYDROGEN_RENEWABLE_POLICY,UTILITIES_REGULATED_TARIFF,WATCH_YELLOW_FIRST,actual_contract|utilization|policy_support|margin_visibility,policy_only|no_customer|subsidy_dependency|project_delay,"Policy news is Stage 1; Stage 2-plus needs orders, utilization, and OP/EPS conversion.",false,false,round15
LNG 발전유통,BATTERY_EV_GREEN,HYDROGEN_RENEWABLE_POLICY,UTILITIES_REGULATED_TARIFF,WATCH_YELLOW_FIRST,actual_contract|utilization|policy_support|margin_visibility,policy_only|no_customer|subsidy_dependency|project_delay,"Policy news is Stage 1; Stage 2-plus needs orders, utilization, and OP/EPS conversion.",false,false,round15
스마트그리드,BATTERY_EV_GREEN,HYDROGEN_RENEWABLE_POLICY,UTILITIES_REGULATED_TARIFF,WATCH_YELLOW_FIRST,actual_contract|utilization|policy_support|margin_visibility,policy_only|no_customer|subsidy_dependency|project_delay,"Policy news is Stage 1; Stage 2-plus needs orders, utilization, and OP/EPS conversion.",false,false,round15
폐배터리,BATTERY_EV_GREEN,BATTERY_RECYCLING_ESS_SHIFT,BATTERY_MATERIALS_CAPEX_OVERHEAT,WATCH_YELLOW_FIRST,ess_demand|recycling_volume|utilization_improvement|fcf_after_capex,ev_headline_only|solid_state_theme_only|mineral_price_dependency|collection_volume_absent,"Battery recycling/ESS is a watch path, but Green defense remains more important than optimism.",false,false,round15
ESS,BATTERY_EV_GREEN,BATTERY_RECYCLING_ESS_SHIFT,BATTERY_MATERIALS_CAPEX_OVERHEAT,WATCH_YELLOW_FIRST,ess_demand|recycling_volume|utilization_improvement|fcf_after_capex,ev_headline_only|solid_state_theme_only|mineral_price_dependency|collection_volume_absent,"Battery recycling/ESS is a watch path, but Green defense remains more important than optimism.",false,false,round15
전고체 배터리,BATTERY_EV_GREEN,BATTERY_RECYCLING_ESS_SHIFT,BATTERY_MATERIALS_CAPEX_OVERHEAT,WATCH_YELLOW_FIRST,ess_demand|recycling_volume|utilization_improvement|fcf_after_capex,ev_headline_only|solid_state_theme_only|mineral_price_dependency|collection_volume_absent,"Battery recycling/ESS is a watch path, but Green defense remains more important than optimism.",false,false,round15
전기차 화재,BATTERY_EV_GREEN,BATTERY_RECYCLING_ESS_SHIFT,BATTERY_MATERIALS_CAPEX_OVERHEAT,WATCH_YELLOW_FIRST,ess_demand|recycling_volume|utilization_improvement|fcf_after_capex,ev_headline_only|solid_state_theme_only|mineral_price_dependency|collection_volume_absent,"Battery recycling/ESS is a watch path, but Green defense remains more important than optimism.",false,false,round15
2차전지 소재,BATTERY_EV_GREEN,BATTERY_RECYCLING_ESS_SHIFT,BATTERY_MATERIALS_CAPEX_OVERHEAT,WATCH_YELLOW_FIRST,ess_demand|recycling_volume|utilization_improvement|fcf_after_capex,ev_headline_only|solid_state_theme_only|mineral_price_dependency|collection_volume_absent,"Battery recycling/ESS is a watch path, but Green defense remains more important than optimism.",false,false,round15
2차전지 부품,BATTERY_EV_GREEN,BATTERY_RECYCLING_ESS_SHIFT,BATTERY_MATERIALS_CAPEX_OVERHEAT,WATCH_YELLOW_FIRST,ess_demand|recycling_volume|utilization_improvement|fcf_after_capex,ev_headline_only|solid_state_theme_only|mineral_price_dependency|collection_volume_absent,"Battery recycling/ESS is a watch path, but Green defense remains more important than optimism.",false,false,round15
리튬,BATTERY_EV_GREEN,BATTERY_RECYCLING_ESS_SHIFT,BATTERY_MATERIALS_CAPEX_OVERHEAT,WATCH_YELLOW_FIRST,ess_demand|recycling_volume|utilization_improvement|fcf_after_capex,ev_headline_only|solid_state_theme_only|mineral_price_dependency|collection_volume_absent,"Battery recycling/ESS is a watch path, but Green defense remains more important than optimism.",false,false,round15
타이어,MOBILITY_TRANSPORT_LEISURE,TIRE_AUTO_COMPONENT_SPREAD,AUTO_MOBILITY_COMPONENTS,WATCH_YELLOW_FIRST,oe_re_mix|asp|raw_material_spread|customer_diversification,single_customer_dependency|raw_material_inflation|factory_disruption|auto_demand_slowdown,Auto components need customer and cost evidence; supplier theme exposure alone is weak.,false,false,round15
현대·기아차 부품주,MOBILITY_TRANSPORT_LEISURE,TIRE_AUTO_COMPONENT_SPREAD,AUTO_MOBILITY_COMPONENTS,WATCH_YELLOW_FIRST,oe_re_mix|asp|raw_material_spread|customer_diversification,single_customer_dependency|raw_material_inflation|factory_disruption|auto_demand_slowdown,Auto components need customer and cost evidence; supplier theme exposure alone is weak.,false,false,round15
자동차 경량화,MOBILITY_TRANSPORT_LEISURE,TIRE_AUTO_COMPONENT_SPREAD,AUTO_MOBILITY_COMPONENTS,WATCH_YELLOW_FIRST,oe_re_mix|asp|raw_material_spread|customer_diversification,single_customer_dependency|raw_material_inflation|factory_disruption|auto_demand_slowdown,Auto components need customer and cost evidence; supplier theme exposure alone is weak.,false,false,round15
전기차 부품,MOBILITY_TRANSPORT_LEISURE,TIRE_AUTO_COMPONENT_SPREAD,AUTO_MOBILITY_COMPONENTS,WATCH_YELLOW_FIRST,oe_re_mix|asp|raw_material_spread|customer_diversification,single_customer_dependency|raw_material_inflation|factory_disruption|auto_demand_slowdown,Auto components need customer and cost evidence; supplier theme exposure alone is weak.,false,false,round15
자율주행,MOBILITY_TRANSPORT_LEISURE,TIRE_AUTO_COMPONENT_SPREAD,AUTO_MOBILITY_COMPONENTS,WATCH_YELLOW_FIRST,oe_re_mix|asp|raw_material_spread|customer_diversification,single_customer_dependency|raw_material_inflation|factory_disruption|auto_demand_slowdown,Auto components need customer and cost evidence; supplier theme exposure alone is weak.,false,false,round15
카메라,MOBILITY_TRANSPORT_LEISURE,TIRE_AUTO_COMPONENT_SPREAD,AUTO_MOBILITY_COMPONENTS,WATCH_YELLOW_FIRST,oe_re_mix|asp|raw_material_spread|customer_diversification,single_customer_dependency|raw_material_inflation|factory_disruption|auto_demand_slowdown,Auto components need customer and cost evidence; supplier theme exposure alone is weak.,false,false,round15
엠폭스,BIOTECH_HEALTHCARE_DEVICE,DIAGNOSTICS_INFECTIOUS_EVENT,ONE_OFF_EVENT_DEMAND,REDTEAM_FIRST,recurring_non_event_demand|post_event_revenue|margin_normalization,one_off_demand|inventory_build|guidance_down|demand_cliff,Even explosive EPS can be Red/Yellow when demand is one-off and normalizes quickly.,false,false,round15
코로나19,BIOTECH_HEALTHCARE_DEVICE,DIAGNOSTICS_INFECTIOUS_EVENT,ONE_OFF_EVENT_DEMAND,REDTEAM_FIRST,recurring_non_event_demand|post_event_revenue|margin_normalization,one_off_demand|inventory_build|guidance_down|demand_cliff,Even explosive EPS can be Red/Yellow when demand is one-off and normalizes quickly.,false,false,round15
전염병 진단,BIOTECH_HEALTHCARE_DEVICE,DIAGNOSTICS_INFECTIOUS_EVENT,ONE_OFF_EVENT_DEMAND,REDTEAM_FIRST,recurring_non_event_demand|post_event_revenue|margin_normalization,one_off_demand|inventory_build|guidance_down|demand_cliff,Even explosive EPS can be Red/Yellow when demand is one-off and normalizes quickly.,false,false,round15
동물백신,BIOTECH_HEALTHCARE_DEVICE,DIAGNOSTICS_INFECTIOUS_EVENT,ONE_OFF_EVENT_DEMAND,REDTEAM_FIRST,recurring_non_event_demand|post_event_revenue|margin_normalization,one_off_demand|inventory_build|guidance_down|demand_cliff,Even explosive EPS can be Red/Yellow when demand is one-off and normalizes quickly.,false,false,round15
방역,BIOTECH_HEALTHCARE_DEVICE,DIAGNOSTICS_INFECTIOUS_EVENT,ONE_OFF_EVENT_DEMAND,REDTEAM_FIRST,recurring_non_event_demand|post_event_revenue|margin_normalization,one_off_demand|inventory_build|guidance_down|demand_cliff,Even explosive EPS can be Red/Yellow when demand is one-off and normalizes quickly.,false,false,round15
빈대퇴치,BIOTECH_HEALTHCARE_DEVICE,DIAGNOSTICS_INFECTIOUS_EVENT,ONE_OFF_EVENT_DEMAND,REDTEAM_FIRST,recurring_non_event_demand|post_event_revenue|margin_normalization,one_off_demand|inventory_build|guidance_down|demand_cliff,Even explosive EPS can be Red/Yellow when demand is one-off and normalizes quickly.,false,false,round15
황사미세먼지 마스크,BIOTECH_HEALTHCARE_DEVICE,DIAGNOSTICS_INFECTIOUS_EVENT,ONE_OFF_EVENT_DEMAND,REDTEAM_FIRST,recurring_non_event_demand|post_event_revenue|margin_normalization,one_off_demand|inventory_build|guidance_down|demand_cliff,Even explosive EPS can be Red/Yellow when demand is one-off and normalizes quickly.,false,false,round15
공기정화,BIOTECH_HEALTHCARE_DEVICE,DIAGNOSTICS_INFECTIOUS_EVENT,ONE_OFF_EVENT_DEMAND,REDTEAM_FIRST,recurring_non_event_demand|post_event_revenue|margin_normalization,one_off_demand|inventory_build|guidance_down|demand_cliff,Even explosive EPS can be Red/Yellow when demand is one-off and normalizes quickly.,false,false,round15
초전도체,POLICY_GEOPOLITICAL_EVENT,SPECULATIVE_SCIENCE_THEME,THEME_VALUATION_OVERHEAT,REDTEAM_FIRST,commercial_contract|revenue_conversion|verified_product,paper_only|relatedness_unclear|price_only_rally|commercialization_failure,Speculative science is mainly a Green-blocking filter until commercialization produces real revenue.,false,false,round15
맥신,POLICY_GEOPOLITICAL_EVENT,SPECULATIVE_SCIENCE_THEME,THEME_VALUATION_OVERHEAT,REDTEAM_FIRST,commercial_contract|revenue_conversion|verified_product,paper_only|relatedness_unclear|price_only_rally|commercialization_failure,Speculative science is mainly a Green-blocking filter until commercialization produces real revenue.,false,false,round15
그래핀,POLICY_GEOPOLITICAL_EVENT,SPECULATIVE_SCIENCE_THEME,THEME_VALUATION_OVERHEAT,REDTEAM_FIRST,commercial_contract|revenue_conversion|verified_product,paper_only|relatedness_unclear|price_only_rally|commercialization_failure,Speculative science is mainly a Green-blocking filter until commercialization produces real revenue.,false,false,round15
양자 기술,POLICY_GEOPOLITICAL_EVENT,SPECULATIVE_SCIENCE_THEME,THEME_VALUATION_OVERHEAT,REDTEAM_FIRST,commercial_contract|revenue_conversion|verified_product,paper_only|relatedness_unclear|price_only_rally|commercialization_failure,Speculative science is mainly a Green-blocking filter until commercialization produces real revenue.,false,false,round15
스페이스X,POLICY_GEOPOLITICAL_EVENT,SPECULATIVE_SCIENCE_THEME,THEME_VALUATION_OVERHEAT,REDTEAM_FIRST,commercial_contract|revenue_conversion|verified_product,paper_only|relatedness_unclear|price_only_rally|commercialization_failure,Speculative science is mainly a Green-blocking filter until commercialization produces real revenue.,false,false,round15
퓨리오사AI 관련주,POLICY_GEOPOLITICAL_EVENT,SPECULATIVE_SCIENCE_THEME,THEME_VALUATION_OVERHEAT,REDTEAM_FIRST,commercial_contract|revenue_conversion|verified_product,paper_only|relatedness_unclear|price_only_rally|commercialization_failure,Speculative science is mainly a Green-blocking filter until commercialization produces real revenue.,false,false,round15
뉴로모픽 반도체,POLICY_GEOPOLITICAL_EVENT,SPECULATIVE_SCIENCE_THEME,THEME_VALUATION_OVERHEAT,REDTEAM_FIRST,commercial_contract|revenue_conversion|verified_product,paper_only|relatedness_unclear|price_only_rally|commercialization_failure,Speculative science is mainly a Green-blocking filter until commercialization produces real revenue.,false,false,round15
양돈주,EDUCATION_LIFE_AGRI_MISC,AGRI_LIVESTOCK_FOOD_COMMODITY,COMMODITY_SPREAD,REDTEAM_FIRST,price_pass_through|feed_cost|inventory_status|op_eps_revision,disease_event_only|feed_cost_squeeze|commodity_reversal|weather_theme,Agri/livestock is usually cycle/event; Green requires pass-through plus repeat demand.,false,false,round15
육계주,EDUCATION_LIFE_AGRI_MISC,AGRI_LIVESTOCK_FOOD_COMMODITY,COMMODITY_SPREAD,REDTEAM_FIRST,price_pass_through|feed_cost|inventory_status|op_eps_revision,disease_event_only|feed_cost_squeeze|commodity_reversal|weather_theme,Agri/livestock is usually cycle/event; Green requires pass-through plus repeat demand.,false,false,round15
배합사료,EDUCATION_LIFE_AGRI_MISC,AGRI_LIVESTOCK_FOOD_COMMODITY,COMMODITY_SPREAD,REDTEAM_FIRST,price_pass_through|feed_cost|inventory_status|op_eps_revision,disease_event_only|feed_cost_squeeze|commodity_reversal|weather_theme,Agri/livestock is usually cycle/event; Green requires pass-through plus repeat demand.,false,false,round15
대두,EDUCATION_LIFE_AGRI_MISC,AGRI_LIVESTOCK_FOOD_COMMODITY,COMMODITY_SPREAD,REDTEAM_FIRST,price_pass_through|feed_cost|inventory_status|op_eps_revision,disease_event_only|feed_cost_squeeze|commodity_reversal|weather_theme,Agri/livestock is usually cycle/event; Green requires pass-through plus repeat demand.,false,false,round15
농업 종자,EDUCATION_LIFE_AGRI_MISC,AGRI_LIVESTOCK_FOOD_COMMODITY,COMMODITY_SPREAD,REDTEAM_FIRST,price_pass_through|feed_cost|inventory_status|op_eps_revision,disease_event_only|feed_cost_squeeze|commodity_reversal|weather_theme,Agri/livestock is usually cycle/event; Green requires pass-through plus repeat demand.,false,false,round15
비료,EDUCATION_LIFE_AGRI_MISC,AGRI_LIVESTOCK_FOOD_COMMODITY,COMMODITY_SPREAD,REDTEAM_FIRST,price_pass_through|feed_cost|inventory_status|op_eps_revision,disease_event_only|feed_cost_squeeze|commodity_reversal|weather_theme,Agri/livestock is usually cycle/event; Green requires pass-through plus repeat demand.,false,false,round15
농약,EDUCATION_LIFE_AGRI_MISC,AGRI_LIVESTOCK_FOOD_COMMODITY,COMMODITY_SPREAD,REDTEAM_FIRST,price_pass_through|feed_cost|inventory_status|op_eps_revision,disease_event_only|feed_cost_squeeze|commodity_reversal|weather_theme,Agri/livestock is usually cycle/event; Green requires pass-through plus repeat demand.,false,false,round15
참치 원양어업,EDUCATION_LIFE_AGRI_MISC,AGRI_LIVESTOCK_FOOD_COMMODITY,COMMODITY_SPREAD,REDTEAM_FIRST,price_pass_through|feed_cost|inventory_status|op_eps_revision,disease_event_only|feed_cost_squeeze|commodity_reversal|weather_theme,Agri/livestock is usually cycle/event; Green requires pass-through plus repeat demand.,false,false,round15
스마트팜,EDUCATION_LIFE_AGRI_MISC,AGRI_LIVESTOCK_FOOD_COMMODITY,COMMODITY_SPREAD,REDTEAM_FIRST,price_pass_through|feed_cost|inventory_status|op_eps_revision,disease_event_only|feed_cost_squeeze|commodity_reversal|weather_theme,Agri/livestock is usually cycle/event; Green requires pass-through plus repeat demand.,false,false,round15
농기계,EDUCATION_LIFE_AGRI_MISC,AGRI_LIVESTOCK_FOOD_COMMODITY,COMMODITY_SPREAD,REDTEAM_FIRST,price_pass_through|feed_cost|inventory_status|op_eps_revision,disease_event_only|feed_cost_squeeze|commodity_reversal|weather_theme,Agri/livestock is usually cycle/event; Green requires pass-through plus repeat demand.,false,false,round15
